date,open,high,low,close,volume,close_change,volume_change
"2007-04-26,四",10739.36,10873.89,10701.12,10848.78,6433435100,1.692026917,-8.847722999
"2007-04-27,五",10852,10862.78,10633.92,10688.55,6312448100,-1.476940264,-1.880597194
"2007-04-30,一",10719.31,10893.23,10642.03,10865.88,7047991300,1.659065074,11.65226531
"2007-05-08,二",11100.6,11405.04,11025.06,11401.12,7893312700,4.92587807,11.99379176
"2007-05-09,三",11500.97,11561.36,11026.07,11517.75,9364737000,1.022969673,18.64140388
"2007-05-10,四",11527.91,11645.21,11407.87,11574.16,7697216700,0.489765796,-17.8063762
"2007-05-11,五",11436.36,11522.85,11237.2,11489.93,6866098200,-0.727741797,-10.79764975
"2007-05-14,一",11356.95,11814.56,11244.21,11732.08,6695333900,2.107497609,-2.487064633
"2007-05-15,二",11754.7,11828.93,11397.57,11414.54,7290101300,-2.706595932,8.883312003
"2007-05-16,三",11388.45,11687.78,11266.32,11682.35,6660018900,2.346218069,-8.642985523
"2007-05-17,四",11776.79,12041.63,11736.88,12011.08,7157688400,2.813903025,7.472493809
"2007-05-18,五",12016.8,12210.25,11919.15,12100.1,6520631100,0.741149006,-8.900321785
"2007-05-21,一",11693.85,12356.85,11663.48,12269.2,7643166000,1.397509111,17.21512662
"2007-05-22,二",12301.27,12499.9,12301.27,12407.83,8645223600,1.12990252,13.11050421
"2007-05-23,三",12430.73,12649.09,12335.51,12624.13,7727595300,1.743254058,-10.6142807
"2007-05-24,四",12673.52,12770.92,12316.93,12515.15,9137821600,-0.863267409,18.2492256
"2007-05-25,五",12493.94,12704.46,12430.11,12681.45,7836906900,1.328789507,-14.23659551
"2007-05-28,一",12830,13125.35,12830,13026.66,8678277400,2.722165052,10.73600224
"2007-05-29,二",13097.84,13458.34,13097.84,13456.6,8214648900,3.300462283,-5.342402399
"2007-05-30,三",12651.2,13333.9,12425.52,12627.15,9004464300,-6.163889838,9.614718896
"2007-05-31,四",12502.09,13110.26,12020.95,12944.23,8395097600,2.51109712,-6.767384263
"2007-06-01,五",12954.77,13185.59,12325.21,12432.69,7500890500,-3.951876628,-10.65153906
"2007-06-04,一",12393.25,12468.58,11464.23,11468.46,5336415000,-7.755602368,-28.85624713
"2007-06-05,二",11171.78,12017.71,10652.19,12017.71,7893231400,4.789221918,47.91262299
"2007-06-06,三",12114.24,12381.29,11777.64,12338.18,8275503500,2.666647806,4.843036782
"2007-06-07,四",12384.04,12696,12357.56,12696,7345382500,2.900103581,-11.23944906
"2007-06-08,五",12733.31,12930.19,12580.43,12850.69,7297619200,1.218415249,-0.650249323
"2007-06-11,一",12941.1,13208.97,12938.27,13187.71,7268006200,2.622582912,-0.405789877
"2007-06-12,二",13253,13579.72,12865.98,13579.72,8396151900,2.972540342,15.52207949
"2007-06-13,三",13683.65,13984.59,13671.07,13811.48,8620922000,1.706662582,2.677060905
"2007-06-14,四",13750.61,13874.48,13464.49,13666.28,7319361100,-1.051299354,-15.09769953
"2007-06-15,五",13596.63,13778.13,13525.25,13697.16,5750565900,0.225957612,-21.43349916
"2007-06-18,一",14003.01,14200.52,14003.01,14194.55,6401672800,3.631336715,11.32248393
"2007-06-19,二",14189.75,14342.91,14057.62,14336.4,6744986000,0.999327207,5.362867031
"2007-06-20,三",14499.46,14576,14005.28,14107.23,7474775600,-1.598518457,10.81973484
"2007-06-21,四",14044.45,14276.51,13928.06,14255.61,5947148600,1.051801098,-20.43709513
"2007-06-22,五",14227.93,14238.1,13423.24,13725.72,6296216900,-3.717062967,5.869506943
"2007-06-25,一",13678.53,13817.18,13003.8,13109.26,5273390300,-4.491276232,-16.24509791
"2007-06-26,二",12877.35,13219.41,12655.16,13219.41,4724773000,0.84024575,-10.40350266
"2007-06-27,三",13309.34,13641.98,13154.5,13583.7,5216550800,2.755720565,10.40849582
"2007-06-28,四",13544.06,13629.45,12856.26,12882.17,4790065500,-5.164498627,-8.175618648
"2007-06-29,五",12555.51,12862.28,12341.58,12546.45,4365497100,-2.606082671,-8.863519716
"2007-07-02,一",12492.71,12675.6,12145,12475.16,3499617100,-0.568208537,-19.83462548
"2007-07-03,二",12575.01,12794.19,12461.45,12761.06,3505969900,2.291754174,0.181528431
"2007-07-04,三",12798.37,12860.61,12461.78,12509.14,3197759000,-1.974130676,-8.791030978
"2007-07-05,四",12306.17,12392.77,11782.21,11783.58,3427089100,-5.800238865,7.171587978
"2007-07-06,五",11729.78,12409.72,11654.46,12395.35,4310725100,5.19171593,25.78386421
"2007-07-09,一",12519.61,12938.69,12516.52,12846.41,4627909400,3.63894525,7.358026611
"2007-07-10,二",12876.85,12956.71,12667.35,12682.04,4117816200,-1.279501433,-11.0221086
"2007-07-11,三",12634.32,12836.49,12592.18,12785.67,2847580200,0.817139829,-30.84732145
"2007-07-12,四",12811.15,12951.72,12729.05,12850.74,2583811400,0.508929137,-9.262910312
"2007-07-13,五",12865.79,12885.93,12702.62,12816.42,2195478200,-0.267066332,-15.02947158
"2007-07-16,一",12820.61,12827.28,12329.63,12331.19,2433932400,-3.786002643,10.86115089
"2007-07-17,二",12268.04,12824.74,12153.83,12759.98,2550611800,3.477279971,4.793863626
"2007-07-18,三",12750.13,13105.57,12642.05,12841.51,2946925400,0.638950845,15.53798191
"2007-07-19,四",12770.25,12925.05,12711.28,12790.94,2417967300,-0.393801041,-17.94949068
"2007-07-20,五",12786.61,13420.04,12775.15,13417.96,3964326200,4.902063492,63.95284585
"2007-07-23,一",13615.3,14159.72,13615.3,14139.27,5666640400,5.375705398,42.94082056
"2007-07-24,二",14260.09,14483.97,14087.62,14190.97,5758785500,0.365648297,1.626097537
"2007-07-25,三",14202.44,14404.06,14127.74,14403.08,4727334700,1.494682886,-17.91090847
"2007-07-26,四",14477.5,14703.17,14350.75,14619.74,5256629500,1.504261588,11.19647399
"2007-07-27,五",14518.81,14676.43,14337.45,14614.1,5389543700,-0.038577977,2.528506146
"2007-07-30,一",14567.97,15167.24,14567.97,15060.86,5802597800,3.057047646,7.663990182
"2007-07-31,二",15051.55,15257.54,14917.2,15199.56,5580187800,0.920930146,-3.832938413
"2007-08-01,三",15259.35,15420.11,14603.56,14795.2,6517936300,-2.660340168,16.80496309
"2007-08-02,四",14901.78,15562.14,14901.78,15562.14,5155742800,5.18370823,-20.89915331
"2007-08-03,五",15699.74,16194.04,15699.74,16179.64,5802940100,3.967963275,12.55294
"2007-08-06,一",16296.96,16542.81,16189.99,16542.81,5889181800,2.244611129,1.486172501
"2007-08-07,二",16551.71,16735.61,16159.01,16523.27,5927859500,-0.11811778,0.656758465
"2007-08-08,三",16346.53,16532.77,15864.63,16193.72,5109652100,-1.994459934,-13.80274617
"2007-08-09,四",16194.04,16691.87,16194.04,16680.38,4318780500,3.005239068,-15.47799311
"2007-08-10,五",16606.83,16606.83,16034.18,16323.44,4933227100,-2.139879307,14.22731718
"2007-08-13,一",16215.57,16281.29,15913.56,16116.11,4467989300,-1.270136687,-9.430699025
"2007-08-14,二",16092.47,16395.46,16010.2,16351.9,3999760500,1.463070183,-10.47963118
"2007-08-15,三",16438.68,16551.77,16040.92,16322.52,4135277400,-0.17967331,3.388125364
"2007-08-16,四",16202.85,16219.33,15877.87,16053.15,4498190600,-1.650296645,8.776030358
"2007-08-17,五",15933.09,16196.35,15654.53,15689,4409060800,-2.268402152,-1.981458945
"2007-08-20,一",16078.84,16589.8,16078.84,16589.8,4812384500,5.741602397,9.147610303
"2007-08-21,二",16734.13,16939.45,16661.83,16859.97,5428896200,1.628530784,12.81094019
"2007-08-22,三",16704.93,17446.09,16667.93,17331.99,5983818600,2.79964911,10.22164321
"2007-08-23,四",17441.64,17731.62,17272.29,17639.22,5527369100,1.772618147,-7.628063792
"2007-08-24,五",17684.13,17902.18,17671.95,17864.68,5428724800,1.278174432,-1.784651942
"2007-08-27,一",17943.91,18128.68,17772.56,17884.84,5916376700,0.112848369,8.982807528
"2007-08-28,二",17815.11,17870.95,17468.68,17817.93,5616169800,-0.374115732,-5.074168114
"2007-08-29,三",17688.62,18051.72,17418.53,17443.18,5195103500,-2.1032185,-7.497392618
"2007-08-30,四",17488.65,17705.66,17307.79,17659.25,5529333000,1.238707621,6.433548437
"2007-08-31,五",17680.84,17912.97,17608.43,17872.11,5701058000,1.205373954,3.105709133
"2007-09-03,一",17988.34,18245.43,17972.84,18164.04,6584816900,1.633438917,15.50166478
"2007-09-04,二",18217.84,18288.9,17961.34,18050.78,6143935800,-0.623539697,-6.695419276
"2007-09-05,三",18050.58,18137.46,17679.57,18002,5144167000,-0.27023763,-16.27244868
"2007-09-06,四",18089.54,18225.61,17951.78,18073.75,5354589900,0.398566826,4.090514558
"2007-09-07,五",17986.88,18052.37,17649.09,17674.09,6161419000,-2.211273255,15.06799055
"2007-09-10,一",17473.23,17953.15,17310.96,17918.48,5139919200,1.382758603,-16.57896988
"2007-09-11,二",17926.59,18064.15,17088.66,17129.39,5532967200,-4.403777553,7.646968458
"2007-09-12,三",17068.46,17453.37,16944.11,17398.41,4876121000,1.570517105,-11.87149998
"2007-09-13,四",17469.25,17971.52,17406.96,17959.5,4253926300,3.224949866,-12.76003405
"2007-09-14,五",18026.43,18213.91,17729.48,18213.71,4819175500,1.415462569,13.28770553
"2007-09-17,一",18131.08,18553.89,18092.15,18494.38,5326285700,1.54098204,10.52275851
"2007-09-18,二",18566.72,18579.12,18102.53,18316.41,5465927700,-0.962292329,2.621751965
"2007-09-19,三",18359.74,18390.74,17999.5,18073.34,4663950400,-1.327061362,-14.67229982
"2007-09-20,四",18139.95,18360.24,18073.24,18221.74,4369960900,0.821098923,-6.303443965
"2007-09-21,五",18277.88,18330.7,17776.55,18228.57,4689650200,0.037482699,7.315610078
"2007-09-24,一",18288.46,18575.49,18012.31,18418.47,4441560800,1.041771242,-5.290147227
"2007-09-25,二",18450.46,18621.66,18225.9,18346.45,3630035200,-0.391020535,-18.27118071
"2007-09-26,三",18239.64,18443.84,17891.41,17992.32,2993873200,-1.930237185,-17.52495403
"2007-09-27,四",17984.15,18284.93,17803.93,18281.08,2794848900,1.604906983,-6.64771975
"2007-09-28,五",18442.66,18939.9,18442.66,18864.55,3726799700,3.191660449,33.34530178
"2007-10-08,一",19287.61,19374.36,18998.39,19232.34,4119875900,1.949635692,10.54728538
"2007-10-09,二",19178.33,19354.63,18942.3,19318.16,3891551500,0.446227552,-5.542021302
"2007-10-10,三",19342.38,19600.03,19193.77,19264.04,4225406800,-0.280150905,8.578976791
"2007-10-11,四",19273.99,19428.53,19127.33,19344.15,4156067100,0.415852542,-1.641018328
"2007-10-12,五",19348.46,19362.63,18208.39,19135.2,4999893600,-1.080171525,20.30348596
"2007-10-15,一",19084.83,19199.34,18745.66,19088.65,4008203500,-0.243268949,-19.83422407
"2007-10-16,二",19139.93,19435.56,19092.75,19358.43,3348438400,1.413300574,-16.46036934
"2007-10-17,三",19324.54,19551.73,19203.11,19288.29,3340222000,-0.362322771,-0.245380055
"2007-10-18,四",19240.47,19240.47,18636.59,18681.34,3440225200,-3.146727885,2.993908788
"2007-10-19,五",18770.09,19042.34,18604,18834.8,2801550100,0.821461416,-18.56492127
"2007-10-22,一",18522.4,18793.79,18321.15,18379.41,2731205100,-2.41781171,-2.510931359
"2007-10-23,二",18350.93,18611.16,18075.46,18611.16,2860418000,1.260921869,4.730984868
"2007-10-24,三",18696.39,19078.34,18659.97,18761.9,2838224500,0.809944141,-0.775883105
"2007-10-25,四",18659.3,18780.91,17933.3,18175.31,3553621400,-3.126495717,25.20578975
"2007-10-26,五",18011.48,18658.83,18001.73,18506.52,2691161900,1.822307295,-24.26987579
"2007-10-29,一",18654.54,18904.84,18654.54,18833.66,2230133400,1.767701329,-17.13120641
"2007-10-30,二",18908.82,19038.82,18740.46,19034.57,2277895700,1.066760258,2.141679058
"2007-10-31,三",19222.49,19531.15,18976.93,19531.15,3217323800,2.608832246,41.2410498
"2007-11-01,四",19554.58,19559.41,19139.73,19144.62,2897349800,-1.979043733,-9.945346502
"2007-11-02,五",18816.27,18997.3,18504.14,18564.33,2699433400,-3.03108654,-6.830945991
"2007-11-05,一",18451.14,18563.43,18007.49,18116.88,2164577600,-2.410267432,-19.813632
"2007-11-06,二",18058.25,18450.61,18048.25,18120.57,1908672900,0.020367745,-11.82238512
"2007-11-07,三",18233.52,18384.32,17846.04,18232.96,2074143300,0.620234352,8.669395369
"2007-11-08,四",18181.11,18181.11,17465.46,17465.46,2375088000,-4.209409772,14.50934947
"2007-11-09,五",17279.47,17563.95,16922.56,17160.12,2136457100,-1.748250547,-10.04724457
"2007-11-12,一",16768.8,17150.59,16254.68,17065.77,2312227600,-0.54982133,8.227195388
"2007-11-13,二",17199.03,17393.79,16561.78,16747.89,2315202200,-1.862675988,0.128646505
"2007-11-14,三",16999.7,17355.55,16575.39,17355.55,2362191200,3.62827795,2.029585148
"2007-11-15,四",17298.64,17386.56,17039.63,17096.9,2287529300,-1.490301373,-3.160705196
"2007-11-16,五",16871.75,16898.34,16396.96,16728.25,1915560300,-2.15623885,-16.26073161
"2007-11-19,一",16728.38,16797,16537.11,16660.66,2112043900,-0.404047046,10.2572391
"2007-11-20,二",16508.98,17072.13,16383.84,16987.48,2380421700,1.96162697,12.70701807
"2007-11-21,三",17025.91,17248.82,16723.73,16748.18,2143066900,-1.408684514,-9.971124024
"2007-11-22,四",16370.57,16580.34,15936.37,15949.36,1995885600,-4.769592875,-6.867788402
"2007-11-23,五",15804.28,16217.51,15766.2,16217.51,1455090300,1.681258684,-27.09550587
"2007-11-26,一",16504.13,16600.91,16055.17,16057.19,1869973800,-0.988561129,28.51256035
"2007-11-27,二",15917.91,16055.36,15671.81,15681.01,1625102600,-2.342751129,-13.09490005
"2007-11-28,三",15729.96,15857.01,15271.6,15359.16,1469328700,-2.052482589,-9.585480941
"2007-11-29,四",15561.16,15963.43,15189.42,15919.28,2130343500,3.646814018,44.98753751
"2007-11-30,五",15941.81,16038.22,15602.36,15637.66,1868320400,-1.769049857,-12.29957047
"2007-12-03,一",15580.24,15989.13,15477.47,15832.98,1726821900,1.249035981,-7.573567146
"2007-12-04,二",15888.52,16270.33,15888.52,16065.17,1594525800,1.466495884,-7.661247521
"2007-12-05,三",16065.78,16603.33,15984.03,16569.81,2142283000,3.141205477,34.3523573
"2007-12-06,四",16647.09,16697.23,16381.96,16539.14,1838725700,-0.185095665,-14.1698039
"2007-12-07,五",16578.41,16752.58,16528.38,16750.41,2178771500,1.277394109,18.49355779
"2007-12-10,一",16454.28,17148.59,16409.27,17096.5,3161748500,2.066158381,45.11611245
"2007-12-11,二",17142,17222.22,16815.31,17036.9,3134894700,-0.348609364,-0.849333842
"2007-12-12,三",16919.59,16993.68,16681.21,16831.56,3053052900,-1.205266216,-2.610671421
"2007-12-13,四",16711.45,16762.65,16021.83,16035.19,3034530900,-4.731409329,-0.60667144
"2007-12-14,五",15849.79,16492.81,15734.41,16483.5,2534795600,2.795788513,-16.46828839
"2007-12-17,一",16484.16,16484.16,16075.75,16118.97,2981221800,-2.211484211,17.61192106
"2007-12-18,二",16005.5,16240.75,15926.55,16074.11,1929248700,-0.278305624,-35.28664321
"2007-12-19,三",16226.89,16466.24,16180.31,16387,2450214900,1.946546341,27.00357917
"2007-12-20,四",16467.93,16672.18,16277.71,16625.41,2469859500,1.454872765,0.801750083
"2007-12-21,五",16542.93,16819.02,16522.04,16808.68,2965071000,1.102348754,20.05018909
"2007-12-24,一",16931.04,17266.58,16895.25,17153.93,3814819500,2.053998291,28.65862234
"2007-12-25,二",17213.75,17273.14,17036.53,17199.04,3219096900,0.262971809,-15.61601014
"2007-12-26,三",17233.16,17431.34,17141.64,17427.77,3465656500,1.329899808,7.659278601
"2007-12-27,四",17500.78,17820.25,17383.68,17797.22,4211209000,2.119892562,21.51259076
"2007-12-28,五",17824.66,17856.93,17669.13,17700.62,3454113400,-0.542781401,-17.97810557
"2008-01-02,三",17731.84,17933.25,17438.59,17856.15,3680366100,0.878669787,6.550239491
"2008-01-03,四",17873.2,17911.3,17626.49,17911.3,4799292100,0.308857172,30.40257327
"2008-01-04,五",17968.56,18195.27,17863.18,18122.41,3990882100,1.178641416,-16.84435919
"2008-01-07,一",18123.13,18450.12,18092.24,18376.96,4415332500,1.404614508,10.63550336
"2008-01-08,二",18416.73,18582.56,18102.66,18268.13,4911784700,-0.59220894,11.24382365
"2008-01-09,三",18202.61,18601.74,18143.47,18597.61,3825847800,1.803578144,-22.10880497
"2008-01-10,四",18682.24,19124.11,18628.04,18939.28,4681592900,1.837171551,22.36746323
"2008-01-11,五",19034.25,19076.43,18831.5,19016.59,3877438200,0.408199256,-17.17694633
"2008-01-14,一",19074.34,19219.89,18955.5,19141.13,3909244100,0.654901851,0.820281288
"2008-01-15,二",19154.48,19212.56,18884.05,19034.02,4344462400,-0.559580338,11.13305511
"2008-01-16,三",18837.52,18837.52,18261.4,18351.99,4686362400,-3.583215737,7.869788446
"2008-01-17,四",18173.99,18483.55,17450.47,17910.39,4959845200,-2.406278556,5.835715992
"2008-01-18,五",17911.5,18196.4,17752.59,18131.38,3690172000,1.233864813,-25.59904894
"2008-01-21,一",18166.71,18188.72,17133.93,17210.93,3934811100,-5.076557879,6.629476892
"2008-01-22,二",16761.75,16974.65,15793.28,15995.85,4414279400,-7.059932264,12.18529398
"2008-01-23,三",16149.55,16883.06,16111.73,16874.31,4336588300,5.491799435,-1.759995074
"2008-01-24,四",17052.39,17230.68,16723.2,17086.59,4408598100,1.258006994,1.660517324
"2008-01-25,五",17047.84,17432.87,16885.25,17294,3883598500,1.213875911,-11.90853845
"2008-01-28,一",17215.05,17215.05,16102.92,16177.83,3488290800,-6.454088123,-10.17890238
"2008-01-29,二",16171.57,16591.93,16041.98,16205.93,2358107200,0.173694494,-32.39935157
"2008-01-30,三",16449.95,16653.07,15814.88,16127.71,2648622900,-0.482662828,12.31986824
"2008-01-31,四",16117.05,16234.9,15842.2,15857.71,2160643600,-1.674137246,-18.42388737
"2008-02-01,五",15837.88,16012.87,15151.16,15776.87,2668977800,-0.509783569,23.52698057
"2008-02-04,一",16211.66,17043.09,16211.66,17031.66,2568155600,7.953351964,-3.777558584
"2008-02-05,二",17044.88,17245.89,16767.25,16859.64,2315093700,-1.010001374,-9.853838295
"2008-02-13,三",16663.9,16730.05,16359.51,16502.43,1619931900,-2.118728514,-30.02737211
"2008-02-14,四",16618.25,16835.73,16564.83,16704.93,1632517300,1.22709201,0.776909202
"2008-02-15,五",16614,16614,16257.74,16496.23,1877012100,-1.249331784,14.97655186
"2008-02-18,一",16718.78,16982.77,16612.48,16860.55,2677378300,2.20850461,42.64043903
"2008-02-19,二",16916.93,17281.59,16781.11,17281.59,2949855700,2.497190187,10.1770228
"2008-02-20,三",17288.52,17476.84,16944.74,16959.2,3265758700,-1.865511217,10.70910011
"2008-02-21,四",16838.36,16976.13,16470.78,16804.25,3007731400,-0.91366338,-7.90099097
"2008-02-22,五",16737.56,16737.56,16032.66,16179.52,3147559900,-3.717690465,4.648968987
"2008-02-25,一",16201.54,16304.23,15473.27,15486.67,2543336100,-4.282265481,-19.19657828
"2008-02-26,二",15888.1,16016.61,14907.27,15328.42,2538919300,-1.02184653,-0.173661672
"2008-02-27,三",15409.84,15799.92,15251.09,15752.41,2291263400,2.766038509,-9.754382504
"2008-02-28,四",15787.35,15823.11,15498.45,15654.46,2270474400,-0.621809615,-0.907316025
"2008-02-29,五",15612.88,15838.24,15513.79,15823.88,2301258100,1.082247487,1.355826782
"2008-03-03,一",15722.32,16224.89,15525.76,16187.51,3413781300,2.297982543,48.34412967
"2008-03-04,二",16241.03,16350.09,15704.64,15746.23,3919544200,-2.72605237,14.81532809
"2008-03-05,三",15642.27,15760.6,15092.47,15601.21,3570433000,-0.920982356,-8.906933617
"2008-03-06,四",15602.91,15915.45,15366.56,15696.13,4101393300,0.608414347,14.87103385
"2008-03-07,五",15558.97,15833.36,15425.77,15560.85,2763147000,-0.861868499,-32.62906535
"2008-03-10,一",15482.75,15482.75,14784.42,14863.05,2517553600,-4.484330869,-8.88817714
"2008-03-11,二",14663.71,14815.72,14312.11,14815.72,2165929700,-0.318440697,-13.96688833
"2008-03-12,三",15107.84,15173.12,14301.48,14348.46,2287234900,-3.153812302,5.60060652
"2008-03-13,四",14186.6,14307.02,13651.83,13943.16,2679947000,-2.824693382,17.16973189
"2008-03-14,五",13855.28,13970.3,13548.97,13817.65,1786454100,-0.900154628,-33.33994665
"2008-03-17,一",13785.46,13785.46,13176.87,13207.78,2257025400,-4.413702764,26.3410798
"2008-03-18,二",13061.77,13263.81,12281.1,12489.02,2550282400,-5.441944066,12.99307487
"2008-03-19,三",12767.97,13281.75,12615.17,13044.2,2933978000,4.445344791,15.04522009
"2008-03-20,四",12894.41,13651.57,12291.91,13548.61,3334438900,3.866929363,13.64907644
"2008-03-21,五",13572.38,13941.9,13457.22,13718.96,2916775500,1.257324552,-12.52574759
"2008-03-24,一",13888.98,13996.52,13098.24,13098.24,2676742300,-4.524541219,-8.22940264
"2008-03-25,二",12889.76,13568.5,12717.96,13427.29,2370087800,2.512169574,-11.45625785
"2008-03-26,三",13472.08,13800.2,13418.63,13489.09,2107957300,0.460256686,-11.05994892
"2008-03-27,四",13294.41,13489.12,13068,13111.41,2309423100,-2.799892357,9.557394735
"2008-03-28,五",13002.86,13702.62,12813.34,13692.84,2725294900,4.434534501,18.00760545
"2008-03-31,一",13346.05,13620.82,13253.7,13302.14,2108645500,-2.85331604,-22.62688709
"2008-04-01,二",13274.74,13399.97,12414.83,12460.62,2562646800,-6.326200145,21.53047063
"2008-04-02,三",12537.55,12862.83,12100.49,12344.24,2594176900,-0.933982418,1.230372441
"2008-04-03,四",12240.65,12705.7,12017.99,12652.91,2189741000,2.50051846,-15.59014345
"2008-04-07,一",12493.92,13433.43,12383.42,13396.61,2636866100,5.87769928,20.41908609
"2008-04-08,二",13430.99,13735.79,13334.92,13592.64,2923806700,1.463280636,10.88187982
"2008-04-09,三",13518.51,13785.8,13078.81,13078.81,2861239900,-3.780207524,-2.139908907
"2008-04-10,四",12889.76,13286.68,12731.2,13286.68,2328968900,1.589364782,-18.60280922
"2008-04-11,五",13370.48,13525.33,13247.11,13328.11,2112275400,0.311816044,-9.304267653
"2008-04-14,一",13019,13074.3,12309.09,12343.61,2377079100,-7.386643718,12.53641926
"2008-04-15,二",12203.86,12411.97,11807.8,12390.79,2149638100,0.382222057,-9.568087154
"2008-04-16,三",12329.04,12408.61,12012.95,12057.28,1865605100,-2.691595935,-13.21306131
"2008-04-17,四",12104.31,12331.88,11456.94,11657.08,2062016000,-3.319156559,10.52799974
"2008-04-18,五",11533.49,11733.14,11218.4,11292.04,1920634000,-3.131487474,-6.856493839
"2008-04-21,一",12134.65,12134.65,10957.2,11094.33,2781454700,-1.750879381,44.81961165
"2008-04-22,二",10856.19,11208.71,10586.36,11174.77,2259720100,0.725055051,-18.75761629
"2008-04-23,三",11149.26,11797.8,11090.61,11784.15,2741068800,5.453177112,21.3012532
"2008-04-24,四",12787.38,12935.09,12548.87,12914.76,5565358300,9.594327974,103.0360675
"2008-04-25,五",12978.98,13463.91,12831.97,13104.95,5315018700,1.472656093,-4.498175796
"2008-04-28,一",12899.77,13067.83,12688.86,12782.5,3392298200,-2.460520643,-36.17523491
"2008-04-29,二",12680.19,13013.55,12641.63,12880.88,3056509800,0.769646,-9.898551961
"2008-04-30,三",12886.01,13557.46,12886.01,13504.89,4368514400,4.844467148,42.92492699
"2008-05-05,一",13673.59,13860.78,13533.23,13860.78,4529102100,2.63526767,3.676025424
"2008-05-06,二",13769.26,13881.17,13518.85,13702.56,4334675200,-1.141494202,-4.292835439
"2008-05-07,三",13621.17,13804.9,12979.19,12979.19,4143075600,-5.279086536,-4.420160477
"2008-05-08,四",12817.1,13322.64,12769.47,13317.53,3225312000,2.606788251,-22.1517464
"2008-05-09,五",13409.8,13475.37,12846.49,13080.37,3985660400,-1.780810706,23.57441389
"2008-05-12,一",12869.77,13337.51,12640.95,13166.1,3775697600,0.655409595,-5.267955092
"2008-05-13,二",12727.76,13356.87,12696.29,13074.23,4716690700,-0.697776866,24.92236402
"2008-05-14,三",13055.14,13532.34,13055.14,13532.34,4457861100,3.503915718,-5.487525396
"2008-05-15,四",13664.4,13728.86,13396.2,13410.15,4139947200,-0.902948049,-7.131534448
"2008-05-16,五",13377.22,13534.7,13104.8,13314.38,3384197200,-0.714160543,-18.25506374
"2008-05-19,一",13283.33,13303.88,13079.24,13197.59,2646493000,-0.8771719,-21.79849921
"2008-05-20,二",13171.11,13256.98,12397.88,12449.81,3480296100,-5.666034481,31.5059628
"2008-05-21,三",12319.87,12697.04,12020.05,12659.82,3720764100,1.686853052,6.909412104
"2008-05-22,四",12506.27,12591.04,12349,12366.19,3463824700,-2.319385268,-6.905554695
"2008-05-23,五",12334.14,12471.6,12042.86,12216.39,2987753400,-1.211367446,-13.74409334
"2008-05-26,一",12116.72,12121.74,11810.61,11890.17,2682087300,-2.670346968,-10.23063349
"2008-05-27,二",11863.78,12090.35,11812.14,11998.37,2071288300,0.9099954,-22.77327065
"2008-05-28,三",12009.3,12386.65,11954.92,12313.66,2497448800,2.627773606,20.57465878
"2008-05-29,四",12293.81,12293.81,11926,11947.14,2478697100,-2.976531754,-0.750834211
"2008-05-30,五",11938.65,12048.24,11814.76,12048.24,2322601200,0.846227633,-6.297497988
"2008-06-02,一",11999.95,12160.95,11879.61,12057.25,2274122700,0.074782707,-2.087250278
"2008-06-03,二",12087.06,12118.83,11895.26,11991.58,2260629700,-0.544651558,-0.593327704
"2008-06-04,三",11961.01,12011.48,11756.38,11970.48,2175684400,-0.175956796,-3.757594621
"2008-06-05,四",11913.4,11939.54,11799.11,11860.27,1907814700,-0.920681543,-12.31197411
"2008-06-06,五",11832.82,11871.59,11670.65,11733.97,1819753700,-1.064899872,-4.615804669
"2008-06-10,二",11212.84,11212.84,10723.54,10765.91,2394283300,-8.250063704,31.57183305
"2008-06-11,三",10572.34,10646.45,10344.6,10458.08,2275626400,-2.859303115,-4.955842109
"2008-06-12,四",10410.54,10517.61,10066.54,10340.14,2329733900,-1.127740465,2.377696972
"2008-06-13,五",10317.48,10367.16,9921.33,9936.73,2009876500,-3.901397853,-13.72935338
"2008-06-16,一",9930.62,10036.89,9635.94,9825.27,2066313800,-1.121696977,2.807998402
"2008-06-17,二",9793.15,9918.08,9345.29,9429.5,2263509000,-4.028082689,9.543332673
"2008-06-18,三",9371.12,9962.62,9114.19,9903.14,3234207800,5.02295986,42.88468921
"2008-06-19,四",9808.42,9808.42,9132.52,9161.56,2849615700,-7.488331984,-11.89138496
"2008-06-20,五",9187.34,9778.2,8888.78,9373.69,3367206200,2.315435363,18.16351938
"2008-06-23,一",9238.91,9439.4,9136.89,9238.86,2060363700,-1.438387657,-38.81088423
"2008-06-24,二",9220.98,9595.36,9202.41,9525.66,2336002900,3.104279099,13.37818173
"2008-06-25,三",9504.07,9996.42,9472.79,9982.18,3293042000,4.792528812,40.96908869
"2008-06-26,四",9951.21,10132.34,9804.54,9999.66,3512921400,0.17511205,6.677090666
"2008-06-27,五",9665.86,9690.09,9300.01,9436.21,3198516900,-5.63469158,-8.949944055
"2008-06-30,一",9320.94,9510.28,9234.25,9370.78,1947315900,-0.693392792,-39.1181613
"2008-07-01,二",9397.32,9439.27,9062.06,9096.97,2011590000,-2.921955269,3.300650911
"2008-07-02,三",9111.21,9252.34,9032.98,9162.14,2080354500,0.716392381,3.418415283
"2008-07-03,四",9013.99,9566.38,8922.58,9398.17,3512721500,2.576144874,68.85206343
"2008-07-04,五",9362.5,9529.76,9312.57,9400.72,2953957300,0.027132942,-15.90687448
"2008-07-07,一",9397.63,9926.49,9397.63,9902.98,3870275400,5.342782255,31.02001847
